match_api_id,H_odd_min,H_odd_max,H_odd_mean,H_odd_std,D_odd_min,D_odd_max,D_odd_mean,D_odd_std,A_odd_min,A_odd_max,A_odd_mean,A_odd_std
1718046,3.6,4.0,3.7916666666666665,3.6,3.25,3.5,3.383333333333333,3.25,1.9,2.0,1.9583333333333333,1.9
1718047,1.4,1.42,1.4033333333333333,1.4,4.33,4.75,4.44,4.33,7.0,8.0,7.55,7.0
1718048,3.25,3.75,3.5750000000000006,3.25,3.3,3.5,3.4166666666666665,3.3,1.95,2.05,2.0083333333333333,1.95
1717833,1.25,1.3,1.2833333333333334,1.25,4.8,5.5,5.133333333333334,4.8,7.5,11.0,9.5,7.5
1717834,1.73,1.85,1.7800000000000002,1.73,3.3,3.6,3.5333333333333337,3.3,3.75,4.2,4.058333333333333,3.75
1717835,2.1,2.38,2.235,2.1,3.2,3.4,3.3499999999999996,3.2,2.88,3.1,2.9933333333333336,2.88
1717836,3.1,3.2,3.1333333333333333,3.1,3.2,3.5,3.4,3.2,2.0,2.2,2.1333333333333333,2.0
1717837,2.0,2.1,2.066666666666667,2.0,3.2,3.5,3.3833333333333333,3.2,3.0,3.5,3.283333333333333,3.0
1717838,2.2,2.45,2.3499999999999996,2.2,3.1,3.3,3.2083333333333335,3.1,2.8,3.1,2.896666666666667,2.8
1717839,2.5,2.63,2.5833333333333335,2.5,3.1,3.3,3.2166666666666663,3.1,2.5,2.7,2.5966666666666662,2.5
1717840,2.1,2.25,2.1750000000000003,2.1,3.2,3.4,3.283333333333333,3.2,2.9,3.3,3.15,2.9
1718049,1.55,1.62,1.5820000000000003,1.55,3.75,4.0,3.85,3.75,5.0,6.0,5.6,5.0
1718050,1.8,1.85,1.8183333333333331,1.8,3.4,3.7,3.533333333333333,3.4,4.0,4.33,4.21,4.0
1718051,1.8,1.91,1.875,1.8,3.5,3.8,3.6,3.5,3.5,4.2,3.841666666666667,3.5
1718052,1.85,2.1,1.9749999999999999,1.85,3.3,3.7,3.491666666666667,3.3,3.4,4.0,3.616666666666666,3.4
1718053,6.0,7.5,6.6000000000000005,6.0,4.0,4.75,4.368333333333333,4.0,1.4,1.5,1.445,1.4
1718054,2.7,2.8,2.7583333333333333,2.7,3.2,3.4,3.308333333333333,3.2,2.4,2.5,2.4499999999999997,2.4
1718055,2.7,2.9,2.8299999999999996,2.7,3.2,3.5,3.3599999999999994,3.2,2.25,2.5,2.3899999999999997,2.25
1718056,4.0,4.5,4.36,4.0,3.5,3.9,3.7416666666666667,3.5,1.7,1.75,1.7366666666666666,1.7
1717841,1.29,1.3,1.2966666666666666,1.29,4.4,5.5,5.1499999999999995,4.4,6.5,10.5,8.75,6.5
1717842,1.7,1.8,1.7383333333333333,1.7,3.2,3.8,3.5416666666666674,3.2,4.0,4.8,4.421666666666667,4.0
1717843,2.1,2.45,2.308333333333333,2.1,3.1,3.5,3.2916666666666665,3.1,2.8,3.0,2.9,2.8
1717844,1.8,1.9,1.83,1.8,3.2,3.6,3.4166666666666665,3.2,3.75,4.5,4.11,3.75
1717845,3.0,3.2,3.033333333333333,3.0,3.1,3.5,3.316666666666667,3.1,2.1,2.3,2.225,2.1
1717846,1.4,1.5,1.4549999999999998,1.4,3.75,4.5,4.08,3.75,5.5,8.5,6.916666666666667,5.5
1717847,2.2,2.4,2.3,2.2,3.1,3.25,3.216666666666667,3.1,2.8,3.1,2.9466666666666668,2.8
1717848,3.5,4.3,3.9000000000000004,3.5,3.2,3.6,3.4500000000000006,3.2,1.83,1.95,1.86,1.83
1717849,1.17,1.2,1.1883333333333332,1.17,5.7,7.0,6.366666666666667,5.7,10.0,15.0,12.166666666666666,10.0
1717850,1.57,1.73,1.6516666666666666,1.57,3.5,3.8,3.7000000000000006,3.5,4.0,4.8,4.483333333333333,4.0
1717851,2.4,2.8,2.615,2.4,3.1,3.5,3.3000000000000003,3.1,2.45,2.7,2.525,2.45
1717852,1.8,1.83,1.8100000000000003,1.8,3.3,3.6,3.483333333333334,3.3,3.7,4.5,4.126666666666667,3.7
1717853,1.9,2.15,2.0333333333333337,1.9,3.25,3.5,3.375,3.25,3.25,3.5,3.375,3.25
1717854,3.7,4.2,3.9499999999999997,3.7,3.25,3.5,3.391666666666667,3.25,1.85,1.91,1.8783333333333332,1.85
1717855,2.5,2.6,2.525,2.5,3.1,3.3,3.1999999999999997,3.1,2.6,2.8,2.683333333333333,2.6
1717856,3.1,3.5,3.2916666666666665,3.1,3.25,3.4,3.358333333333333,3.25,2.0,2.15,2.0916666666666663,2.0
1717857,2.2,2.3,2.266666666666667,2.2,3.1,3.5,3.4,3.1,2.75,3.0,2.8833333333333333,2.75
1717858,1.5,1.55,1.5283333333333333,1.5,3.5,4.2,3.841666666666667,3.5,5.5,6.25,5.916666666666667,5.5
1717859,2.3,2.5,2.405,2.3,3.1,3.5,3.3249999999999997,3.1,2.6,3.0,2.7416666666666667,2.6
1717860,2.3,2.45,2.3949999999999996,2.3,3.1,3.5,3.3333333333333335,3.1,2.7,2.9,2.75,2.7
1717861,1.83,1.95,1.8983333333333332,1.83,3.25,3.4,3.358333333333333,3.25,3.5,4.1,3.891666666666667,3.5
1717862,2.5,2.6,2.5166666666666666,2.5,3.1,3.3,3.233333333333334,3.1,2.6,2.8,2.6833333333333336,2.6
1717863,2.5,2.6,2.5166666666666666,2.5,3.1,3.3,3.233333333333334,3.1,2.5,2.88,2.6833333333333336,2.5
1717864,2.0,2.1,2.05,2.0,3.2,3.3,3.2583333333333333,3.2,3.2,3.7,3.466666666666667,3.2
1717865,1.55,1.62,1.5866666666666667,1.55,3.7,4.25,3.8666666666666667,3.7,4.5,5.75,5.125,4.5
1717866,2.9,3.25,3.141666666666667,2.9,3.1,3.5,3.3333333333333335,3.1,2.1,2.25,2.1666666666666665,2.1
1717867,1.57,1.7,1.6150000000000002,1.57,3.5,3.8,3.6999999999999997,3.5,4.4,6.0,5.2,4.4
1717868,1.5,1.6,1.5466666666666669,1.5,3.6,4.0,3.8166666666666664,3.6,4.8,7.0,5.841666666666666,4.8
1717869,2.5,2.62,2.5533333333333332,2.5,3.1,3.4,3.275,3.1,2.5,2.7,2.5999999999999996,2.5
1717870,2.0,2.05,2.025,2.0,3.2,3.4,3.341666666666667,3.2,3.3,3.7,3.483333333333333,3.3
1717871,5.5,7.0,6.25,5.5,3.8,4.33,4.121666666666667,3.8,1.44,1.5,1.4716666666666667,1.44
1717872,2.5,2.7,2.5500000000000003,2.5,3.1,3.3,3.233333333333334,3.1,2.5,2.75,2.6316666666666673,2.5
1717873,1.4,1.45,1.415,1.4,3.75,4.5,4.151666666666666,3.75,6.0,10.0,7.583333333333333,6.0
1717874,1.17,1.2,1.1833333333333333,1.17,5.5,7.5,6.5,5.5,10.0,17.0,12.666666666666666,10.0
1717875,2.7,3.0,2.8333333333333335,2.7,3.2,3.5,3.283333333333333,3.2,2.3,2.55,2.408333333333333,2.3
1717876,2.38,2.5,2.4149999999999996,2.38,3.1,3.4,3.3000000000000003,3.1,2.7,3.0,2.8383333333333334,2.7
1717877,2.25,2.38,2.3216666666666668,2.25,3.2,3.4,3.3416666666666663,3.2,2.75,3.0,2.856666666666667,2.75
1717878,1.7,1.9,1.8133333333333335,1.7,3.3,3.6,3.4499999999999997,3.3,3.9,4.5,4.133333333333334,3.9
1717879,1.73,1.87,1.7966666666666666,1.73,3.3,3.8,3.5333333333333337,3.3,4.0,5.0,4.316666666666666,4.0
1717880,3.7,4.33,4.013333333333334,3.7,3.3,3.6,3.4500000000000006,3.3,1.8,1.85,1.8383333333333332,1.8
1717881,1.28,1.33,1.2966666666666666,1.28,4.5,5.5,4.958333333333333,4.5,7.5,11.0,9.416666666666666,7.5
1717882,1.75,1.83,1.7966666666666666,1.75,3.2,3.8,3.6166666666666667,3.2,3.75,4.2,3.9916666666666667,3.75
1717883,1.85,1.9,1.8583333333333334,1.85,3.2,3.5,3.3833333333333333,3.2,3.8,4.2,4.0,3.8
1717884,3.3,3.6,3.5500000000000003,3.3,3.2,3.5,3.391666666666667,3.2,1.9,2.05,1.9750000000000003,1.9
1717885,3.6,4.1,3.858333333333333,3.6,3.3,3.75,3.5250000000000004,3.3,1.8,1.92,1.8566666666666667,1.8
1717886,2.1,2.25,2.1750000000000003,2.1,3.1,3.4,3.283333333333333,3.1,3.0,3.4,3.15,3.0
1717887,1.75,1.85,1.7833333333333332,1.75,3.25,3.5,3.4083333333333337,3.25,4.0,4.75,4.38,4.0
1717888,2.45,2.7,2.558333333333333,2.45,3.1,3.4,3.291666666666666,3.1,2.5,2.62,2.5866666666666664,2.5
1979832,4.0,4.5,4.321666666666666,4.0,3.5,4.0,3.8083333333333336,3.5,1.7,1.8,1.7416666666666665,1.7
1979833,2.5,2.7,2.5866666666666664,2.5,3.2,3.4,3.3000000000000003,3.2,2.6,2.75,2.633333333333333,2.6
1979834,1.6,1.62,1.6099999999999997,1.6,3.7,4.1,3.8083333333333336,3.7,4.8,6.0,5.45,4.8
1979835,2.45,2.5,2.4916666666666667,2.45,3.1,3.3,3.2583333333333333,3.1,2.65,2.88,2.7716666666666665,2.65
1979836,2.3,2.38,2.3266666666666667,2.3,3.25,3.4,3.3416666666666663,3.25,2.88,3.1,2.9433333333333334,2.88
1979837,4.0,4.5,4.175,4.0,3.5,3.8,3.6166666666666667,3.5,1.75,1.87,1.8083333333333336,1.75
1979838,1.2,1.22,1.2033333333333334,1.2,5.25,7.0,6.175,5.25,11.0,17.0,13.333333333333334,11.0
1979839,1.65,1.75,1.695,1.65,3.4,3.8,3.625,3.4,4.5,5.5,4.925,4.5
1979896,1.4,1.44,1.4266666666666665,1.4,4.33,4.75,4.468333333333334,4.33,6.0,7.3,6.841666666666666,6.0
1979897,2.1,2.2,2.1333333333333333,2.1,3.3,3.5,3.433333333333333,3.3,3.1,3.3,3.2166666666666663,3.1
1979898,2.0,2.2,2.1166666666666667,2.0,3.3,3.6,3.4500000000000006,3.3,3.1,3.3,3.2583333333333333,3.1
1979899,1.85,1.91,1.8916666666666668,1.85,3.45,3.7,3.5416666666666665,3.45,3.6,4.2,3.9083333333333337,3.6
1979900,2.0,2.1,2.0500000000000003,2.0,3.25,3.5,3.391666666666667,3.25,3.3,3.6,3.5,3.3
1979901,1.91,2.0,1.9533333333333334,1.91,3.3,3.7,3.533333333333333,3.3,3.3,3.9,3.65,3.3
1979902,3.0,3.2,3.0999999999999996,3.0,3.2,3.4,3.3166666666666664,3.2,2.2,2.3,2.25,2.2
1979903,1.75,1.8,1.7833333333333334,1.75,3.5,3.8,3.641666666666666,3.5,4.0,4.5,4.293333333333333,4.0
1979904,1.5,1.55,1.5233333333333334,1.5,3.8,4.4,4.1000000000000005,3.8,5.0,6.5,5.808333333333334,5.0
1979905,1.36,1.44,1.3933333333333333,1.36,4.33,5.0,4.579999999999999,4.33,6.0,8.0,7.383333333333333,6.0
1979906,1.8,1.87,1.8383333333333332,1.8,3.4,3.7,3.516666666666666,3.4,3.8,4.33,4.138333333333333,3.8
1979907,3.75,4.5,4.0249999999999995,3.75,3.3,3.75,3.5500000000000003,3.3,1.85,1.87,1.8566666666666667,1.85
1979908,5.0,6.1,5.583333333333333,5.0,3.8,4.1,3.9166666666666665,3.8,1.5,1.62,1.5733333333333335,1.5
1979909,1.8,1.8,1.8,1.8,3.5,3.8,3.5833333333333335,3.5,4.0,4.5,4.246666666666666,4.0
1979910,2.2,2.3,2.2583333333333333,2.2,3.1,3.5,3.308333333333333,3.1,3.0,3.1,3.066666666666667,3.0
1979911,3.4,3.7,3.5666666666666664,3.4,3.3,3.7,3.533333333333333,3.3,1.95,2.0,1.9749999999999999,1.95
1979912,1.85,1.91,1.8800000000000001,1.85,3.45,3.75,3.5833333333333335,3.45,3.6,4.0,3.858333333333334,3.6
1979913,1.4,1.45,1.4366666666666665,1.4,4.0,4.6,4.338333333333334,4.0,6.5,8.0,7.0,6.5
1979914,1.44,1.5,1.49,1.44,4.0,4.5,4.258333333333333,4.0,5.5,6.5,6.1000000000000005,5.5
1979915,1.83,1.91,1.865,1.83,3.45,3.9,3.633333333333333,3.45,3.6,4.0,3.8833333333333333,3.6
1979916,2.3,2.5,2.405,2.3,3.3,3.5,3.35,3.3,2.7,2.9,2.8000000000000003,2.7
1979917,1.75,1.8,1.7583333333333335,1.75,3.5,3.9,3.6999999999999993,3.5,4.0,4.5,4.31,4.0
1979918,2.75,2.88,2.7883333333333336,2.75,3.3,3.5,3.3833333333333333,3.3,2.3,2.45,2.388333333333333,2.3
1979919,2.38,2.5,2.4633333333333334,2.38,3.2,3.5,3.3499999999999996,3.2,2.6,2.8,2.721666666666667,2.6
1979920,1.25,1.36,1.3266666666666669,1.25,4.8,5.5,5.083333333333333,4.8,7.5,10.3,8.174999999999999,7.5
1979921,1.83,1.91,1.8499999999999999,1.83,3.5,3.8,3.625,3.5,3.6,4.2,3.9083333333333337,3.6
1979922,2.2,2.3,2.266666666666667,2.2,3.3,3.4,3.3333333333333335,3.3,2.9,3.1,3.0,2.9
1979923,1.85,2.05,1.9916666666666665,1.85,3.4,3.6,3.516666666666667,3.4,3.3,3.9,3.5083333333333333,3.3
1979924,1.7,1.9,1.7766666666666666,1.7,3.45,3.8,3.6250000000000004,3.45,3.8,4.6,4.283333333333334,3.8
1979925,3.5,4.0,3.7000000000000006,3.5,3.3,3.6,3.475,3.3,1.85,2.0,1.9516666666666669,1.85
1979926,4.2,5.0,4.6,4.2,3.5,3.8,3.608333333333334,3.5,1.7,1.8,1.7349999999999997,1.7
1979927,2.6,2.75,2.683333333333333,2.6,3.3,3.5,3.35,3.3,2.4,2.55,2.4916666666666667,2.4
1979928,1.2,1.22,1.2033333333333334,1.2,5.75,6.5,6.091666666666666,5.75,11.0,15.5,12.916666666666666,11.0
1979929,1.75,1.85,1.8100000000000003,1.75,3.5,3.75,3.5416666666666665,3.5,4.0,4.5,4.2250000000000005,4.0
1979930,1.53,1.65,1.571666666666667,1.53,3.6,4.33,3.9883333333333333,3.6,5.0,5.75,5.4750000000000005,5.0
1979931,1.95,2.0,1.9916666666666665,1.95,3.3,3.5,3.383333333333333,3.3,3.4,3.8,3.6166666666666667,3.4
1979932,2.1,2.2,2.141666666666667,2.1,3.3,3.5,3.3833333333333333,3.3,3.1,3.4,3.233333333333333,3.1
1979933,4.5,5.1,4.758333333333333,4.5,3.6,3.9,3.6999999999999997,3.6,1.65,1.73,1.695,1.65
1979934,4.75,5.0,4.883333333333334,4.75,3.8,4.2,3.966666666666667,3.8,1.6,1.65,1.6216666666666668,1.6
1979935,3.0,3.4,3.2249999999999996,3.0,3.3,3.6,3.466666666666667,3.3,2.05,2.15,2.1166666666666667,2.05
1979936,1.5,1.55,1.5266666666666666,1.5,3.8,4.33,4.11,3.8,5.5,6.1,5.8500000000000005,5.5
1979937,3.1,3.2,3.138333333333333,3.1,3.3,3.5,3.3666666666666667,3.3,2.1,2.25,2.191666666666667,2.1
1979938,1.45,1.55,1.5,1.45,3.8,4.33,4.118333333333333,3.8,5.5,7.0,6.166666666666667,5.5
1979939,1.57,1.65,1.5933333333333335,1.57,3.6,4.1,3.9,3.6,4.8,5.5,5.3,4.8
1979940,2.62,2.75,2.695,2.62,3.3,3.5,3.383333333333333,3.3,2.4,2.55,2.466666666666667,2.4
1979941,1.65,1.7,1.6766666666666665,1.65,3.6,3.8,3.733333333333334,3.6,4.5,5.0,4.825,4.5
1979942,2.1,2.3,2.233333333333333,2.1,3.2,3.4,3.3166666666666664,3.2,3.0,3.3,3.105,3.0
1979943,1.9,1.95,1.928333333333333,1.9,3.4,3.7,3.5416666666666665,3.4,3.5,3.8,3.6916666666666664,3.5
1979944,1.4,1.45,1.4366666666666665,1.4,4.0,4.75,4.454999999999999,4.0,6.0,7.0,6.666666666666667,6.0
1979945,1.75,1.83,1.7933333333333337,1.75,3.4,3.7,3.5833333333333335,3.4,4.0,4.5,4.296666666666667,4.0
1979946,1.3,1.33,1.305,1.3,4.8,5.75,5.175,4.8,7.5,9.75,8.875,7.5
1979947,2.25,2.3,2.266666666666667,2.25,3.25,3.6,3.375,3.25,2.88,3.2,3.013333333333333,2.88
1979948,2.6,2.65,2.6233333333333335,2.6,3.25,3.4,3.2999999999999994,3.25,2.5,2.7,2.5833333333333335,2.5
1979949,3.75,4.2,4.0,3.75,3.3,3.6,3.483333333333334,3.3,1.8,1.95,1.8683333333333332,1.8
1979950,3.0,3.4,3.1916666666666664,3.0,3.3,3.6,3.4000000000000004,3.3,2.1,2.2,2.166666666666667,2.1
1979951,2.1,2.25,2.191666666666667,2.1,3.3,3.6,3.4500000000000006,3.3,3.0,3.1,3.0666666666666664,3.0
1979952,1.25,1.29,1.2633333333333334,1.25,5.5,6.0,5.791666666666667,5.5,8.0,10.3,9.633333333333333,8.0
1979953,2.9,3.0,2.9166666666666665,2.9,3.3,3.6,3.4499999999999997,3.3,2.15,2.38,2.28,2.15
1979954,3.3,3.8,3.5833333333333335,3.3,3.45,3.8,3.591666666666667,3.45,1.9,2.0,1.95,1.9
1979955,2.5,2.75,2.5833333333333335,2.5,3.3,3.5,3.3666666666666667,3.3,2.4,2.7,2.5833333333333335,2.4
1979956,1.6,1.7,1.67,1.6,3.6,4.0,3.75,3.6,4.7,5.25,4.908333333333333,4.7
1979957,2.1,2.25,2.1916666666666664,2.1,3.1,3.4,3.275,3.1,3.2,3.4,3.258333333333333,3.2
1979958,3.1,3.3,3.171666666666667,3.1,3.3,3.7,3.466666666666667,3.3,2.05,2.2,2.1500000000000004,2.05
1979959,1.91,2.0,1.9766666666666666,1.91,3.3,3.5,3.4166666666666665,3.3,3.6,3.75,3.666666666666666,3.6
1979960,1.44,1.5,1.4616666666666667,1.44,4.0,4.5,4.359999999999999,4.0,6.0,7.0,6.333333333333333,6.0
1979961,1.4,1.5,1.4449999999999996,1.4,4.33,4.75,4.526666666666666,4.33,6.0,7.3,6.341666666666666,6.0
1979962,3.25,3.5,3.358333333333333,3.25,3.3,3.5,3.4,3.3,2.05,2.1,2.0916666666666663,2.05
1979963,1.53,1.65,1.5783333333333334,1.53,3.6,4.1,3.875,3.6,5.0,6.0,5.6000000000000005,5.0
1979964,2.5,2.62,2.545,2.5,3.3,3.4,3.3333333333333335,3.3,2.6,2.7,2.6500000000000004,2.6
1979965,2.05,2.1,2.075,2.05,3.25,3.6,3.391666666666667,3.25,3.3,3.6,3.4166666666666665,3.3
1979966,1.85,1.91,1.8949999999999998,1.85,3.45,3.75,3.5833333333333335,3.45,3.6,3.9,3.775,3.6
1979967,3.4,3.8,3.566666666666667,3.4,3.3,3.7,3.4666666666666663,3.3,2.0,2.0,2.0,2.0
1979968,1.44,1.5,1.47,1.44,4.0,4.5,4.3,4.0,5.5,7.0,6.416666666666667,5.5
1979969,2.88,3.2,3.03,2.88,3.3,3.5,3.4,3.3,2.2,2.3,2.25,2.2
1979970,1.95,2.05,2.0,1.95,3.25,3.5,3.375,3.25,3.4,3.8,3.641666666666667,3.4
1979971,1.55,1.62,1.5933333333333335,1.55,3.8,4.2,3.983333333333333,3.8,4.8,5.6,5.341666666666668,4.8
1979972,1.73,1.8,1.7633333333333334,1.73,3.4,3.75,3.5749999999999997,3.4,4.33,4.6,4.505,4.33
1979973,1.75,1.8,1.7916666666666667,1.75,3.5,3.8,3.658333333333333,3.5,4.0,4.33,4.21,4.0
1979974,3.4,4.1,3.775,3.4,3.3,3.8,3.558333333333333,3.3,1.85,2.0,1.9033333333333335,1.85
1979975,4.0,4.75,4.363333333333333,4.0,3.5,3.8,3.5999999999999996,3.5,1.75,1.8,1.7916666666666667,1.75
1979840,1.67,1.7,1.6849999999999998,1.67,3.5,3.8,3.6333333333333333,3.5,4.6,5.25,4.933333333333333,4.6
1979841,1.5,1.6,1.5466666666666669,1.5,3.9,4.33,4.138333333333333,3.9,5.0,6.1,5.4750000000000005,5.0
1979842,2.75,3.2,3.058333333333333,2.75,3.2,3.4,3.2916666666666665,3.2,2.25,2.4,2.275,2.25
1979843,1.65,1.7,1.6833333333333333,1.65,3.4,3.7,3.5499999999999994,3.4,4.7,5.5,5.108333333333333,4.7
1979844,2.4,2.7,2.591666666666667,2.4,3.1,3.3,3.266666666666667,3.1,2.6,2.75,2.6283333333333334,2.6
1979845,1.95,2.1,2.033333333333333,1.95,3.3,3.5,3.433333333333333,3.3,3.3,3.7,3.483333333333333,3.3
1979846,1.57,1.65,1.623333333333333,1.57,3.6,4.0,3.8000000000000003,3.6,4.8,5.75,5.258333333333334,4.8
1979847,5.25,6.25,5.641666666666667,5.25,3.8,4.2,4.016666666666667,3.8,1.53,1.6,1.555,1.53
1979976,1.95,2.0,1.9833333333333334,1.95,3.4,3.6,3.5,3.4,3.5,3.6,3.516666666666667,3.5
1979977,1.4,1.48,1.4416666666666667,1.4,4.0,4.6,4.298333333333333,4.0,6.0,7.5,6.833333333333333,6.0
1979978,1.53,1.55,1.54,1.53,3.75,4.1,3.9416666666666664,3.75,5.5,7.0,6.0,5.5
1979979,2.3,2.4,2.38,2.3,3.3,3.5,3.4000000000000004,3.3,2.7,2.9,2.8049999999999997,2.7
1979980,1.9,2.05,1.9916666666666665,1.9,3.4,3.6,3.483333333333333,3.4,3.4,3.75,3.5416666666666665,3.4
1979981,2.1,2.3,2.225,2.1,3.3,3.6,3.4166666666666665,3.3,2.9,3.2,3.033333333333333,2.9
1979982,2.6,2.8,2.6833333333333336,2.6,3.3,3.5,3.4,3.3,2.4,2.55,2.4583333333333335,2.4
1979983,3.1,3.4,3.2583333333333333,3.1,3.3,3.6,3.4499999999999997,3.3,2.1,2.1,2.1,2.1
1979984,1.18,1.22,1.1966666666666665,1.18,5.8,7.0,6.383333333333333,5.8,11.0,15.0,13.083333333333334,11.0
1979985,1.44,1.5,1.4699999999999998,1.44,4.0,4.5,4.2,4.0,6.1,7.0,6.558333333333334,6.1
1979986,3.6,4.2,4.016666666666667,3.6,3.5,3.7,3.5833333333333326,3.5,1.8,1.91,1.845,1.8
1979987,2.2,2.3,2.266666666666666,2.2,3.3,3.6,3.483333333333334,3.3,2.85,3.0,2.901666666666667,2.85
1979988,3.9,4.2,4.066666666666666,3.9,3.4,3.75,3.591666666666667,3.4,1.8,1.85,1.83,1.8
1979989,2.3,2.55,2.455,2.3,3.2,3.4,3.2916666666666665,3.2,2.7,2.9,2.766666666666667,2.7
1979990,2.55,2.88,2.73,2.55,3.1,3.4,3.2750000000000004,3.1,2.4,2.6,2.483333333333333,2.4
1979991,2.0,2.2,2.0999999999999996,2.0,3.3,3.5,3.4166666666666665,3.3,3.13,3.5,3.2883333333333336,3.13
1979992,1.2,1.25,1.215,1.2,5.25,6.5,6.008333333333333,5.25,10.0,13.0,12.166666666666666,10.0
1979993,2.15,2.35,2.266666666666667,2.15,3.3,3.4,3.3333333333333335,3.3,3.0,3.2,3.0666666666666664,3.0
1979994,1.75,1.8,1.7749999999999997,1.75,3.5,3.75,3.6333333333333333,3.5,4.0,4.6,4.366666666666666,4.0
1979995,1.44,1.5,1.4599999999999997,1.44,4.0,4.5,4.255,4.0,6.25,7.0,6.541666666666667,6.25
1979996,2.6,2.8,2.733333333333333,2.6,3.2,3.5,3.3333333333333335,3.2,2.4,2.5,2.466666666666667,2.4
1979997,1.53,1.62,1.5616666666666665,1.53,3.75,4.0,3.8666666666666667,3.75,5.0,6.5,5.891666666666667,5.0
1979998,2.1,2.2,2.1416666666666666,2.1,3.3,3.4,3.3499999999999996,3.3,3.0,3.4,3.25,3.0
1979999,3.0,3.3,3.1833333333333336,3.0,3.3,3.4,3.3499999999999996,3.3,2.1,2.2,2.183333333333333,2.1
1980000,1.4,1.44,1.42,1.4,4.0,4.5,4.3,4.0,7.0,8.0,7.466666666666666,7.0
1980001,2.5,2.6,2.5500000000000003,2.5,3.2,3.4,3.308333333333333,3.2,2.6,2.7,2.6283333333333334,2.6
1980002,2.6,2.8,2.7083333333333326,2.6,3.1,3.3,3.216666666666667,3.1,2.45,2.63,2.5549999999999997,2.45
1980003,1.85,1.91,1.8866666666666667,1.85,3.5,3.7,3.5833333333333326,3.5,3.6,4.0,3.8000000000000003,3.6
1980004,2.75,3.0,2.933333333333333,2.75,3.1,3.4,3.233333333333334,3.1,2.25,2.45,2.3666666666666667,2.25
1980005,2.6,2.7,2.641666666666666,2.6,3.2,3.4,3.283333333333333,3.2,2.45,2.7,2.6166666666666667,2.45
1980006,6.0,7.3,6.55,6.0,4.33,4.5,4.4383333333333335,4.33,1.4,1.48,1.4433333333333331,1.4
1980007,2.15,2.2,2.1833333333333336,2.15,3.25,3.4,3.308333333333333,3.25,3.1,3.4,3.216666666666667,3.1
1980008,1.3,1.35,1.3283333333333334,1.3,4.6,5.25,4.933333333333334,4.6,7.5,9.0,8.583333333333334,7.5
1980009,1.2,1.22,1.21,1.2,5.8,7.0,6.216666666666666,5.8,9.5,13.0,11.666666666666666,9.5
1980010,1.65,1.7,1.6816666666666666,1.65,3.4,3.8,3.65,3.4,4.75,5.25,4.983333333333333,4.75
1980011,1.57,1.62,1.6050000000000002,1.57,3.8,4.1,3.9333333333333336,3.8,4.8,5.5,5.133333333333334,4.8
1980012,1.73,1.78,1.7516666666666667,1.73,3.5,3.6,3.5500000000000003,3.5,4.33,4.75,4.5683333333333325,4.33
1980013,3.1,3.4,3.283333333333333,3.1,3.3,3.6,3.4500000000000006,3.3,2.05,2.15,2.091666666666667,2.05
1980014,2.62,2.9,2.77,2.62,3.3,3.6,3.4333333333333336,3.3,2.3,2.5,2.3883333333333336,2.3
1980015,6.1,7.75,7.058333333333334,6.1,4.0,4.3,4.158333333333333,4.0,1.44,1.5,1.4516666666666664,1.44
1980016,1.95,2.05,1.9916666666666665,1.95,3.3,3.5,3.3749999999999996,3.3,3.5,4.0,3.6166666666666667,3.5
1980017,1.29,1.3,1.295,1.29,4.75,5.25,4.991666666666666,4.75,9.0,11.0,9.916666666666666,9.0
1980018,4.0,4.5,4.1933333333333325,4.0,3.5,3.75,3.625,3.5,1.73,1.85,1.8133333333333335,1.73
1980019,2.5,2.65,2.605,2.5,3.1,3.3,3.2249999999999996,3.1,2.6,2.7,2.638333333333333,2.6
1980020,2.9,3.2,3.1166666666666667,2.9,3.2,3.4,3.275,3.2,2.2,2.3,2.2583333333333333,2.2
1980021,2.15,2.4,2.3049999999999997,2.15,3.2,3.5,3.3333333333333335,3.2,2.8,3.1,2.983333333333333,2.8
1980022,1.8,1.85,1.8133333333333335,1.8,3.45,3.8,3.6333333333333333,3.45,4.0,4.33,4.1049999999999995,4.0
1980023,2.4,2.5,2.4333333333333336,2.4,3.3,3.5,3.3833333333333333,3.3,2.63,2.85,2.73,2.63
1980024,1.4,1.44,1.42,1.4,4.33,4.8,4.4766666666666675,4.33,6.5,7.5,7.008333333333333,6.5
1980025,1.28,1.33,1.2983333333333333,1.28,5.0,5.5,5.191666666666666,5.0,8.5,9.5,9.041666666666666,8.5
1980026,1.4,1.48,1.4416666666666664,1.4,4.0,4.4,4.276666666666667,4.0,6.5,7.3,6.925,6.5
1980027,3.3,3.6,3.4499999999999997,3.3,3.3,3.75,3.5416666666666665,3.3,2.0,2.05,2.0083333333333333,2.0
1980028,1.8,1.83,1.8050000000000004,1.8,3.3,3.5,3.4,3.3,4.2,4.75,4.48,4.2
1980029,2.15,2.4,2.275,2.15,3.2,3.4,3.291666666666666,3.2,2.75,3.4,3.0583333333333336,2.75
1980030,3.3,3.75,3.5499999999999994,3.3,3.3,3.7,3.533333333333333,3.3,1.91,2.1,1.9733333333333334,1.91
1980031,2.4,2.45,2.4083333333333337,2.4,3.3,3.5,3.35,3.3,2.7,2.8,2.766666666666667,2.7
1980032,1.17,1.25,1.2,1.17,5.5,7.0,6.416666666666667,5.5,10.0,15.0,12.383333333333333,10.0
